cafe_id,디저트,다양한 메뉴,특별한 메뉴,쾌적한 매장,야외 배경,주차,대화,집중,트렌디,독특,"선물, 포장",액티비티
1389,3.224489795918367,1.051948051948052,1.857142857142857,1.0,1.0612244897959184,1.0408163265306123,1.1020408163265305,1.0408163265306123,1.6326530612244898,1.0,1.0484693877551021,1.0
1390,1.6956521739130435,1.0,1.6956521739130435,1.0,1.0869565217391304,1.173913043478261,2.4782608695652177,1.3478260869565217,1.5217391304347827,1.0,1.0,1.0
1391,1.9655172413793105,1.0,1.1379310344827587,1.0,1.0,1.0,2.241379310344828,1.4137931034482758,2.241379310344828,1.0,1.0,1.0
1392,1.2,1.0,1.2,1.0,1.0,2.6,1.8,1.4,1.8,1.0,1.0,1.0
1393,1.5490196078431373,1.0,1.784313725490196,1.0,1.0,1.4705882352941175,1.784313725490196,1.4705882352941175,1.941176470588235,1.0,1.0,1.0
1394,1.9,1.0,2.0,1.0,1.25,1.4,1.8,1.0,1.65,1.0,1.0,1.0
1395,3.447058823529412,1.0,1.4705882352941178,1.0,1.0,1.188235294117647,1.4705882352941178,1.0,1.4235294117647057,1.0,1.0,1.0
1396,1.563380281690141,1.0,1.5070422535211268,1.0,1.0,1.4507042253521127,1.2816901408450705,1.1126760563380282,3.084507042253521,1.0,1.0,1.0
1398,2.7281553398058254,1.0,1.6893203883495147,1.0,1.0194174757281553,1.0194174757281553,1.2135922330097086,1.0097087378640777,1.941747572815534,1.145631067961165,1.783980582524272,1.0
1399,1.6486486486486487,1.0,1.756756756756757,1.0,1.756756756756757,1.3243243243243243,2.1891891891891895,1.2162162162162162,1.1081081081081081,1.0,1.0,1.0
1401,1.0,1.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1402,2.0724637681159424,1.0,1.4637681159420288,1.0,1.3478260869565217,1.0579710144927537,1.318840579710145,1.0869565217391304,2.6521739130434785,1.0,1.0,1.0
1403,1.156862745098039,1.0,1.392156862745098,1.0,1.2352941176470589,1.0,2.4117647058823533,1.4705882352941178,2.333333333333333,1.0,1.0,1.0
1404,1.0,1.0,3.6666666666666665,1.0,2.333333333333333,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1405,1.5517241379310345,1.0,1.367816091954023,1.0,1.0919540229885056,1.0459770114942528,1.5057471264367814,1.0459770114942528,3.390804597701149,1.0,1.0,1.0
1406,1.5555555555555558,1.0,1.8888888888888888,1.0,1.0,1.0,1.8888888888888888,1.1111111111111112,2.5555555555555554,1.0,1.0,1.0
1407,1.727272727272727,1.0,1.9090909090909092,1.0,1.0,1.0,2.090909090909091,1.3636363636363635,1.9090909090909092,1.0,1.0,1.0
1408,2.5789473684210527,1.0,1.526315789473684,1.0,1.1052631578947367,1.2105263157894737,1.9473684210526314,1.526315789473684,1.1052631578947367,1.0,1.0,1.0
1410,2.666666666666667,1.0,1.4000000000000001,1.0,1.1333333333333333,1.3333333333333333,2.0666666666666664,1.1333333333333333,1.2666666666666666,1.0,1.0,1.0
1412,1.0,1.0,1.5714285714285714,1.0,1.0,1.0,2.7142857142857144,1.0,2.7142857142857144,1.0,1.0,1.0
1413,2.4117647058823533,1.0,1.4705882352941178,1.0,1.0,1.0470588235294118,1.4470588235294117,1.0705882352941176,2.552941176470588,1.0,1.0,1.0
1414,1.3636363636363638,1.0,2.090909090909091,1.0,1.0,1.0,2.8181818181818183,1.0,1.7272727272727273,1.0,1.0,1.0
1416,1.0,1.0,1.0,1.0,2.8461538461538463,2.0695970695970693,1.0,1.0,2.084249084249084,1.0,1.0,1.0
1417,1.5803108808290154,1.0,1.1865284974093264,1.0,1.9740932642487048,1.766839378238342,1.704663212435233,1.145077720207254,1.6424870466321244,1.0,1.0,1.0
1418,1.6153846153846154,1.0,1.0,1.0,1.3076923076923077,1.9230769230769231,2.230769230769231,1.0,1.9230769230769231,1.0,1.0,1.0
1419,2.0056497175141246,1.0,1.3163841807909604,1.0,1.3333333333333333,1.1299435028248588,1.152542372881356,1.0,3.062146892655367,1.0,1.0,1.0
1420,1.578723404255319,1.0,1.1497872340425532,1.0116312056737589,1.86468085106383,1.5957446808510638,1.2553191489361701,1.0374468085106383,2.5148936170212766,1.0,1.0,1.0
1421,1.7955801104972375,1.0,1.1878453038674033,1.0,1.8066298342541436,1.6629834254143647,1.6961325966850829,1.0883977900552486,1.7624309392265194,1.0,1.0,1.0
1422,1.856492027334852,1.0,1.182232346241458,1.0,2.029612756264237,1.583143507972665,1.355353075170843,1.0637813211845102,1.929384965831435,1.0,1.0,1.0
1423,1.8990825688073394,1.0,1.2201834862385321,1.0,1.5321100917431192,1.7889908256880735,1.8623853211009176,1.1284403669724772,1.5688073394495414,1.0,1.0,1.0
1425,1.7058823529411766,1.0,1.7058823529411766,1.0,1.8235294117647058,1.2352941176470589,1.4705882352941178,1.1176470588235294,1.9411764705882353,1.0,1.0,1.0
1426,1.4,1.0,1.4,1.0,2.333333333333333,1.6666666666666665,1.6666666666666665,1.0,1.5333333333333332,1.0,1.0,1.0
1428,1.6606217616580312,1.0,1.189119170984456,1.0,1.9145077720207255,1.4041450777202074,1.2150259067357512,1.0466321243523315,2.5699481865284977,1.0,1.0,1.0
1429,1.9452054794520546,1.0,1.3013698630136985,1.0,1.2054794520547945,1.6575342465753424,1.465753424657534,1.0,2.424657534246575,1.0,1.0,1.0
1430,5.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1431,2.8823529411764706,1.0,1.0,1.0,1.4705882352941178,1.0,1.7058823529411766,1.2352941176470589,1.7058823529411766,1.0,1.0,1.0
1433,1.435374149659864,1.0,1.5374149659863945,1.0,1.82312925170068,1.816326530612245,1.5170068027210886,1.08843537414966,1.7823129251700678,1.0,1.0,1.0
1434,1.5714285714285714,1.0,1.0,1.0,1.0,1.0,2.142857142857143,2.142857142857143,2.142857142857143,1.0,1.0,1.0
1435,2.333333333333333,1.0,2.0,1.0,1.0,2.666666666666667,1.0,1.0,1.0,1.0,1.0,1.0
1436,3.0,1.0,1.0,1.0,1.0,1.0,1.8,1.0,2.2,1.0,1.0,1.0
1437,1.8717948717948716,1.0,1.6153846153846154,1.0,1.358974358974359,1.5641025641025639,1.974358974358974,1.1538461538461537,1.4615384615384615,1.0,1.0,1.0
1439,2.255813953488372,1.0,1.3255813953488373,1.0,1.2325581395348837,1.7906976744186047,1.8372093023255816,1.2325581395348837,1.3255813953488373,1.0,1.0,1.0
1441,1.7055306427503738,1.0,1.2690582959641254,1.0,1.460388639760837,1.3467862481315396,1.2391629297458895,1.047832585949178,2.9252615844544096,1.0179372197309418,1.0,1.0
1442,1.404494382022472,1.0,1.898876404494382,1.0,1.5842696629213484,1.49438202247191,1.7640449438202248,1.3146067415730336,1.5393258426966292,1.0,1.0,1.0
1443,1.8639667705088265,1.0,1.398753894080997,2.6604361370716516,1.7019730010384218,1.4153686396677052,1.0,1.0,2.0633437175493254,1.0,1.0,2.149977748108589
1444,1.8846153846153846,1.0,1.2307692307692308,1.0,1.6923076923076925,1.5384615384615383,1.3846153846153846,1.0769230769230769,2.1923076923076925,1.0,1.0,1.0
1445,1.3199999999999998,1.4072727272727272,1.64,1.0,1.48,1.64,1.7999999999999998,1.16,1.7999999999999998,1.0,1.0,1.0
1446,1.7058823529411766,1.0,1.2352941176470589,1.0,1.7058823529411766,1.7058823529411766,1.7058823529411766,1.4705882352941175,1.4705882352941175,1.0,1.0,1.0
1447,1.0,1.0,1.0,1.0,1.0,1.0,5.0,1.0,1.0,1.0,1.0,1.0
1449,2.3866666666666667,1.0,1.9066666666666667,1.0,1.2133333333333334,1.2133333333333334,1.8,1.16,1.32,1.0,1.0,1.0
1450,2.428571428571429,1.0,1.0,1.0,1.0,1.0,3.5714285714285716,1.0,1.0,1.0,1.0,1.0
1452,1.0,1.0,3.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0
1455,2.729032258064516,1.0,1.5548387096774192,1.0,1.632258064516129,1.3096774193548386,1.1935483870967742,1.038709677419355,1.5161290322580645,1.0,1.0612903225806452,1.0
1456,1.6376811594202898,1.0,1.289855072463768,1.0,1.0,1.0,1.7536231884057971,1.463768115942029,2.855072463768116,1.0,1.0,1.0
1457,1.9473684210526316,1.0,1.105263157894737,1.0,1.473684210526316,1.9473684210526316,1.5789473684210527,1.263157894736842,1.6842105263157896,1.0,1.0,1.0
1459,2.333333333333333,1.0,2.333333333333333,1.0,1.0,2.333333333333333,1.0,1.0,1.0,1.0,1.0,1.0
1461,2.090909090909091,1.0,1.0909090909090908,1.1035353535353536,1.303030303030303,1.6666666666666665,1.878787878787879,1.2121212121212122,1.727272727272727,1.0,1.0,1.0
1462,1.5999999999999999,1.0,1.5999999999999999,1.0,1.0,1.2,2.5999999999999996,1.2,1.7999999999999998,1.0,1.0,1.0
1463,1.6896551724137931,1.0,1.6896551724137931,1.0,1.2758620689655173,2.3793103448275863,1.5517241379310345,1.0,1.4137931034482758,1.0,1.0,1.0
1464,1.7963800904977376,1.0,1.153846153846154,1.0,1.570135746606335,2.257918552036199,1.751131221719457,1.2171945701357467,1.253393665158371,1.0,1.0,1.0
1465,1.188235294117647,1.0,1.188235294117647,1.0,2.9294117647058826,1.2823529411764705,1.7529411764705882,1.0941176470588236,1.5647058823529412,1.0,1.0,1.0
1466,2.5064935064935066,1.0,1.2337662337662338,1.0,1.155844155844156,1.0,1.883116883116883,1.5714285714285714,1.6493506493506493,1.0,1.0,1.0
1467,3.3696682464454977,1.0,1.7393364928909953,1.0,1.0,1.075829383886256,1.5687203791469195,1.075829383886256,1.1706161137440758,1.0,1.0,1.0
1468,2.0,1.0,1.5833333333333335,1.0,1.0833333333333333,1.3333333333333333,1.75,1.5,1.75,1.0,1.0,1.0
1469,1.9523809523809523,1.0,1.5476190476190477,1.0813492063492063,1.3333333333333333,1.1428571428571428,2.071428571428571,1.2142857142857142,1.7142857142857144,1.0,1.0,1.0
1470,2.7021276595744683,1.0,1.4255319148936172,1.0,1.0,1.1702127659574468,1.3404255319148937,1.4255319148936172,1.9361702127659575,1.0,1.0,1.0
1471,5.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1472,2.6347826086956525,1.0,1.5217391304347827,1.0,1.0695652173913044,1.2086956521739132,1.2086956521739132,1.2086956521739132,2.1478260869565218,1.0,1.0,1.0
1473,2.5555555555555554,1.0,1.7777777777777777,1.0,1.0,1.0,1.7777777777777777,1.3333333333333333,1.5555555555555556,1.0,1.0,1.0
1474,1.923076923076923,1.0,1.3076923076923077,1.0,1.1538461538461537,1.0,2.384615384615384,1.7692307692307692,1.4615384615384615,1.0,1.0,1.0
1475,2.443609022556391,1.0,1.6616541353383458,1.1027568922305764,1.1203007518796992,1.2105263157894737,1.5112781954887218,1.1804511278195489,1.8421052631578947,1.0,1.0,1.0
1476,2.142857142857143,1.0,1.457142857142857,1.0,1.2285714285714286,1.1142857142857143,2.0285714285714285,1.1142857142857143,1.9142857142857141,1.0,1.0,1.0
1477,2.6666666666666665,1.0,1.5238095238095237,1.0,1.2380952380952381,1.0,1.619047619047619,1.0,1.9523809523809523,1.0,1.0,1.0
1478,1.6829268292682928,1.0,1.6341463414634148,1.0,1.0975609756097562,1.1951219512195121,2.5609756097560976,1.0975609756097562,1.731707317073171,1.0,1.0,1.0
1479,1.8695652173913042,1.0,1.3478260869565217,1.0,1.0,1.5217391304347827,1.5217391304347827,1.5217391304347827,2.217391304347826,1.0,1.0,1.0
1480,2.5238095238095237,1.0,2.5238095238095237,1.0,1.380952380952381,1.0,1.0,1.1904761904761905,1.380952380952381,1.0,1.0,1.0
1481,1.8695652173913044,1.0,1.1739130434782608,1.0,1.3478260869565217,1.1739130434782608,2.217391304347826,1.3478260869565217,1.8695652173913044,1.0,1.0,1.0
1482,2.142857142857143,1.0,2.7142857142857144,1.0,1.0,1.0,2.142857142857143,1.0,1.0,1.0,1.0,1.0
1483,2.0285714285714285,1.0,1.5714285714285714,1.0,1.0,1.1142857142857143,2.257142857142857,1.1142857142857143,1.9142857142857144,1.0,1.0,1.0
1484,2.083333333333333,1.0,1.375,1.0,1.0,1.2083333333333333,1.2916666666666667,1.1666666666666667,2.875,1.0,1.0,1.0
1485,2.051094890510949,1.0,1.6228710462287106,1.0,1.0875912408759123,1.1654501216545012,1.4282238442822384,1.1557177615571776,2.4890510948905114,1.0,1.0,1.0
1486,2.333333333333333,1.0,2.333333333333333,1.0,1.0,1.0,2.333333333333333,1.0,1.0,1.0,1.0,1.0
1487,2.3225371120107963,1.0,1.3886639676113361,1.0184435447593343,1.2591093117408907,1.059379217273954,1.291497975708502,1.0377867746288798,2.6356275303643724,1.0,1.0,1.0
1488,1.8,1.0,1.1647058823529413,1.0,1.6588235294117646,1.988235294117647,1.611764705882353,1.0470588235294118,1.7294117647058824,1.0,1.0,1.0
1490,1.4,1.0,1.3,1.0,2.0,1.4,1.7000000000000002,1.2,2.0,1.0,1.0,1.0
1493,1.9327354260089686,1.0,1.295964125560538,1.0,1.3139013452914798,1.4753363228699552,1.484304932735426,1.0807174887892377,2.4170403587443947,1.0,1.0,1.0
1494,1.3076923076923077,1.0,1.3076923076923077,1.0,1.3076923076923077,1.0,1.9230769230769231,1.3076923076923077,2.8461538461538463,1.0,1.0,1.0
1495,1.9655172413793105,1.0,1.6896551724137931,1.0,1.2758620689655173,1.4137931034482758,2.103448275862069,1.1379310344827587,1.4137931034482758,1.0,1.0,1.0
1497,2.238095238095238,1.0,1.0952380952380953,1.0,1.0,1.0,1.5714285714285714,1.6666666666666665,2.4285714285714284,1.0,1.0,1.0
1498,2.7142857142857144,1.0,2.428571428571429,1.0,1.2857142857142856,1.0,1.5714285714285714,1.0,1.0,1.0,1.0,1.0
1500,1.7999999999999998,1.0,1.32,1.0,1.32,1.32,1.6400000000000001,1.32,2.2800000000000002,1.0,1.0,1.0
1502,2.329323308270677,1.005103668261563,1.2426065162907267,1.0137009189640769,1.431077694235589,1.5513784461152882,1.3789473684210527,1.0842105263157895,1.9764411027568922,1.0,1.0,1.0
1503,2.1428571428571423,1.0,1.5714285714285712,1.0,1.0,1.0,2.333333333333333,1.1904761904761905,1.7619047619047619,1.0,1.0,1.0
1504,1.3902439024390245,1.0,1.0,5.0,1.0,1.5853658536585367,1.0,1.6829268292682928,2.1707317073170733,1.0,1.0,1.0
1506,2.1568627450980395,1.0,1.9019607843137254,1.0,1.0588235294117647,1.0,1.784313725490196,1.0588235294117647,2.03921568627451,1.0,1.0,1.0
1507,1.878048780487805,1.0,1.4444444444444444,1.0,1.1734417344173442,2.138211382113821,1.5745257452574526,1.3252032520325203,1.4661246612466126,1.0,1.0,1.0
1509,1.9523809523809526,1.0,1.4761904761904763,1.0,1.0952380952380953,2.285714285714286,1.7142857142857144,1.0476190476190477,1.4285714285714286,1.0,1.0,1.0
1510,2.5238095238095237,1.0,1.9523809523809523,1.0,1.0,1.0,1.5714285714285714,1.0,1.9523809523809523,1.0,1.0,1.0
1511,1.8505747126436782,1.0,1.367816091954023,1.0,1.0229885057471264,1.3218390804597702,1.6436781609195403,1.160919540229885,2.6321839080459775,1.0,1.0,1.0
1512,1.9,1.0,1.2,1.0,1.4,1.4,2.1,1.4,1.6,1.0,1.0,1.0
1514,5.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1515,1.25,1.0,1.75,1.0,1.0,1.0,2.75,1.0,2.25,1.0,1.0,1.0
1516,1.9523809523809526,1.0,1.5714285714285716,1.0,1.0,1.0,2.7142857142857144,1.0,1.7619047619047619,1.0,1.0,1.0
1517,2.0303030303030303,1.0,1.6666666666666665,1.0,1.121212121212121,1.0,2.090909090909091,1.2424242424242424,1.8484848484848484,1.0,1.0,1.0
1520,2.333333333333333,1.0,2.0,1.0,1.0,1.3333333333333333,1.5,1.5,1.3333333333333333,1.0,1.0,1.0
1521,3.769230769230769,1.0,2.230769230769231,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1522,3.4615384615384617,1.0,1.8461538461538463,1.0,1.0769230769230769,1.0,1.0,1.0,1.5384615384615383,1.0,1.1826923076923077,1.0
1523,1.4117647058823528,1.0,1.8235294117647058,1.0,1.3529411764705883,1.2352941176470589,1.9411764705882353,1.2352941176470589,2.0,1.0,1.0,1.0
1524,2.513513513513513,1.0,2.0810810810810807,1.0,1.0,1.0,1.3243243243243243,1.2162162162162162,1.864864864864865,1.0,1.0,1.0
1525,1.0,1.0,2.3157894736842106,1.0,1.1052631578947367,1.1052631578947367,1.1578947368421053,1.1052631578947367,3.210526315789474,1.0,1.0,1.0
1526,1.8275862068965516,1.0,1.4137931034482758,1.0,1.8275862068965516,1.5517241379310345,1.4137931034482758,1.2758620689655173,1.6896551724137931,1.0,1.0,1.0
1527,1.8617363344051447,1.0818474130371236,1.1093247588424437,3.131296891747053,1.090032154340836,1.572347266881029,1.6045016077170418,1.0385852090032155,2.067524115755627,1.0,1.0,1.0
1528,1.7833333333333332,1.0,1.2333333333333334,1.0,1.4333333333333333,1.8166666666666664,1.8333333333333333,1.3499999999999999,1.5499999999999998,1.0,1.0,1.0
1529,2.787409700722394,1.0,1.5985552115583075,1.0141038871689025,1.2146542827657378,1.4705882352941178,1.5448916408668731,1.0495356037151702,1.3302373581011353,1.0,1.0,1.0
1533,1.4651162790697674,1.0,1.1209302325581396,1.031782945736434,2.586046511627907,1.6697674418604653,1.5395348837209304,1.1069767441860465,1.5023255813953489,1.0,1.0,1.0
1534,1.4691358024691357,1.0,1.2962962962962963,1.0,1.8395061728395061,1.5432098765432098,1.4691358024691357,1.1481481481481481,2.234567901234568,1.0,1.0,1.0
1535,1.8548683404776485,1.0,1.102878138395591,1.008369054909165,1.6172688303735456,1.8965094917330068,1.60257195345989,1.1151255358236374,1.8083282302510717,1.0,1.0,1.0
1536,1.7577413479052824,1.0,1.1044323011536126,1.0082979154017406,2.231329690346084,1.5683060109289617,1.4080145719489983,1.058287795992714,1.867030965391621,1.0,1.0,1.0395524329950558
1538,1.825910931174089,1.0,1.2105263157894737,1.0,1.4210526315789473,1.3562753036437247,2.214574898785425,1.582995951417004,1.3886639676113361,1.0,1.0,1.0
1539,1.5413533834586466,1.0,1.255639097744361,1.0,1.8270676691729322,1.8270676691729322,1.932330827067669,1.1654135338345863,1.4511278195488722,1.0,1.0,1.0
1541,2.3043478260869565,1.0,1.3478260869565217,1.0,1.0,1.1739130434782608,2.5652173913043477,1.2608695652173914,1.3478260869565217,1.0,1.0,1.0
1542,1.8842105263157896,1.0,1.8842105263157896,1.0,1.0842105263157895,1.0842105263157895,1.7578947368421054,1.2947368421052632,2.0105263157894737,1.0,1.0,1.0
1543,2.0,1.0,1.0,1.0,1.0,1.0,3.0,2.0,1.0,1.0,1.0,1.0
1544,2.096774193548387,1.0,1.7096774193548387,1.0,1.0,1.129032258064516,2.096774193548387,1.1935483870967742,1.774193548387097,1.0,1.0,1.0
1545,3.6666666666666665,1.0,2.333333333333333,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1546,1.7999999999999998,1.0,1.2666666666666666,1.0,1.0,1.7999999999999998,2.333333333333333,1.0,1.7999999999999998,1.0,1.0,1.0
1548,2.76271186440678,1.690292758089368,1.0,1.231638418079096,1.1694915254237288,1.0,1.6101694915254239,1.305084745762712,1.745762711864407,1.0,1.1610169491525424,1.0
1549,1.5,1.0,1.0,1.0,1.0,1.0,3.5000000000000004,1.5,1.5,1.0,1.0,1.0
1550,3.5925925925925926,1.0,1.3703703703703705,1.0,1.0740740740740742,1.0,1.2222222222222223,1.1481481481481481,1.5925925925925926,1.0,1.0,1.0
1552,2.5238095238095237,1.0,1.6007326007326008,1.0,1.0293040293040292,1.0146520146520146,1.4102564102564104,1.1025641025641026,2.318681318681319,1.0,1.0,1.0
1553,1.5283018867924527,1.0,1.9622641509433962,1.0,1.320754716981132,1.0377358490566038,1.8867924528301887,1.1886792452830188,2.0754716981132075,1.0,1.0,1.0
1558,1.6818181818181817,1.0,1.4090909090909092,1.0,1.0909090909090908,1.7727272727272727,2.1818181818181817,1.3181818181818181,1.5454545454545454,1.0,1.0,1.0
1562,2.901639344262295,1.0,1.6557377049180328,1.0,1.0,1.0,1.1967213114754098,1.0655737704918034,2.180327868852459,1.0,1.0,1.0
1563,1.930232558139535,1.0,1.2790697674418605,1.0,1.0930232558139534,1.0930232558139534,2.116279069767442,1.930232558139535,1.558139534883721,1.0,1.0,1.0
1564,3.72,1.0,2.12,1.0,1.0,1.0,1.0,1.0,1.16,1.0,1.0,1.0
1565,1.5454545454545454,1.0,1.8181818181818183,1.0,1.4545454545454546,1.2727272727272727,1.8181818181818183,1.4545454545454546,1.5454545454545454,1.2727272727272727,1.0,1.0
1566,3.0219780219780215,1.0,1.7032967032967032,1.0,1.043956043956044,1.0879120879120878,1.0879120879120878,1.2197802197802199,1.8351648351648353,1.0,1.0,1.0
1567,2.7142857142857144,1.0,1.5714285714285714,1.0,1.0,1.0,1.0,2.142857142857143,1.5714285714285714,1.0,1.0,1.0
1568,1.5,1.0,1.0,1.0,1.0,1.0,1.0,4.5,1.0,1.0,1.0,1.0
1570,2.4,1.0,1.9000000000000001,1.0,1.0,1.0,1.2,1.0,2.5,1.0,1.0,1.0
1573,1.1951219512195121,1.0,1.3902439024390243,1.0,1.0,1.1951219512195121,2.365853658536585,2.560975609756097,1.292682926829268,1.0,1.0,1.0
1574,5.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1576,2.2727272727272725,1.0,1.3636363636363638,1.0,1.1818181818181819,1.1818181818181819,1.7272727272727273,1.5454545454545454,1.7272727272727273,1.0,1.0,1.0
1577,1.7741935483870968,1.0,1.3870967741935485,1.0,1.2580645161290323,1.129032258064516,1.7741935483870968,1.7741935483870968,1.903225806451613,1.0,1.0,1.0
1578,2.558441558441558,1.0,1.987012987012987,1.0,1.0,1.3116883116883118,1.2597402597402596,1.051948051948052,1.831168831168831,1.0,1.0,1.0
1581,2.0456852791878175,1.0,1.548223350253807,1.0,1.233502538071066,1.0609137055837563,1.3350253807106598,1.0406091370558375,2.7360406091370555,1.0,1.0,1.0
1582,1.3265306122448979,1.0,1.3265306122448979,1.0,1.2448979591836735,2.795918367346939,2.0612244897959187,1.2448979591836735,1.0,1.0,1.0,1.0
1583,2.785714285714286,1.0,1.7857142857142856,1.0,1.0,1.1428571428571428,1.2857142857142858,1.1428571428571428,1.8571428571428572,1.0,1.0,1.0
1585,1.7619047619047619,1.0,1.380952380952381,1.0,1.380952380952381,1.0,1.5714285714285716,1.5714285714285716,2.333333333333333,1.0,1.0,1.0
1586,1.8888888888888888,1.0,1.4444444444444444,1.0,1.0,1.0,1.4444444444444444,1.8888888888888888,2.333333333333333,1.0,1.0,1.0
1587,3.129032258064516,1.0,1.7096774193548387,1.0,1.118279569892473,1.0,1.3333333333333333,1.043010752688172,1.6666666666666665,1.0,1.0,1.0
1588,1.9059829059829059,1.0,1.8034188034188035,1.0,1.1025641025641026,1.017094017094017,1.4786324786324787,1.3418803418803418,2.35042735042735,1.0,1.0,1.0
1589,5.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1590,2.4761904761904763,1.0,1.1428571428571428,1.0,1.0,1.1428571428571428,2.5238095238095237,1.3333333333333333,1.380952380952381,1.0,1.0,1.0
1591,1.8000000000000003,1.0,2.6000000000000005,1.0,1.5333333333333334,1.0,1.0,1.8000000000000003,1.2666666666666666,1.0,1.0,1.0
1592,1.0,1.0,1.0,1.0,1.0,1.0,5.0,1.0,1.0,1.0,1.0,1.0
1593,2.8867924528301883,1.0,2.0188679245283017,1.0,1.1132075471698113,1.2641509433962264,1.2641509433962264,1.0754716981132075,1.3773584905660377,1.0,1.0,1.0
1594,2.033805888767721,1.0,1.213740458015267,1.6557615412577245,1.2093784078516903,1.2529989094874592,1.5321701199563795,1.078516902944384,2.4482006543075245,1.0,1.0,1.6393519239756973
1595,1.9879518072289155,1.0,1.3373493975903614,1.0,1.2409638554216866,1.2409638554216866,2.120481927710843,1.5301204819277108,1.5421686746987953,1.0,1.0,1.0
1597,2.0434782608695654,1.0,1.8695652173913042,1.0,1.0,1.0,1.5217391304347827,1.173913043478261,2.391304347826087,1.0,1.0,1.0
1598,1.0,1.0,1.0,1.0,1.0,1.0,5.0,1.0,1.0,1.0,1.0,1.0
1599,2.5999999999999996,1.0,1.7999999999999998,1.0,1.0,1.4,1.4,1.0,1.7999999999999998,1.0,1.0,1.0
1600,1.8571428571428572,1.0,1.2857142857142858,1.0,1.0,1.5714285714285716,2.1428571428571432,1.2857142857142858,1.8571428571428572,1.0,1.0,1.0
1601,1.0,1.0,1.0,1.0,1.0,1.0,5.0,1.0,1.0,1.0,1.0,1.0
1602,1.7225806451612904,1.0,1.1548387096774193,1.0,1.4129032258064516,2.0838709677419356,2.0580645161290327,1.1548387096774193,1.4129032258064516,1.0,1.0,1.0
1603,3.1904761904761907,1.0,1.0,1.0,1.0,1.9523809523809523,1.0,1.0,1.8571428571428572,1.0,1.0,1.0
1604,1.0,1.0,1.0,1.0,1.0,1.0,5.0,1.0,1.0,1.0,1.0,1.0
1605,2.136842105263158,1.0,1.2947368421052632,1.0,1.0,1.0421052631578946,1.5052631578947369,1.2526315789473683,2.768421052631579,1.0,1.0,1.0
1606,3.1176470588235294,1.0,1.9411764705882353,1.0,1.4705882352941178,1.0,1.0,1.2352941176470589,1.2352941176470589,1.0,1.0,1.0
1607,2.0491803278688527,1.0,1.9398907103825138,1.0,1.0874316939890711,1.349726775956284,1.2404371584699454,1.3278688524590163,2.005464480874317,1.0,1.0,1.0
1608,1.0,1.0,1.0,1.0,1.0,1.0,2.913043478260869,1.0,3.0869565217391304,1.0,1.0,1.0
1609,2.118279569892473,1.0,1.2150537634408602,1.0,1.0,1.2580645161290323,2.5483870967741935,1.2150537634408602,1.6451612903225805,1.0,1.0,1.0
1610,1.7407407407407407,1.0,2.333333333333333,1.0,1.0,1.2962962962962963,1.8888888888888888,1.2962962962962963,1.4444444444444444,1.0,1.0,1.0
1611,1.6896551724137931,1.0,1.0459770114942528,1.0,1.1379310344827587,2.1494252873563218,1.9655172413793105,1.2298850574712643,1.781609195402299,1.0,1.0,1.0
1612,2.333333333333333,1.0,1.205128205128205,1.0,1.717948717948718,1.8205128205128205,1.5128205128205128,1.205128205128205,1.205128205128205,1.0,1.0,1.0
1613,1.4705882352941178,1.0,1.7058823529411766,1.0,1.0,1.0,3.1176470588235294,1.2352941176470589,1.4705882352941178,1.0,1.0,1.0
1616,5.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1618,2.0,1.0,1.75,1.0,1.25,1.125,2.375,1.125,1.375,1.0,1.0,1.0
1619,2.083333333333333,1.0,1.25,1.0,1.25,1.0,2.166666666666667,1.25,2.0,1.0,1.0,1.0
1620,2.3333333333333335,1.0,1.6153846153846154,1.0,1.0,1.205128205128205,2.230769230769231,1.3076923076923077,1.3076923076923077,1.0,1.0,1.0
1621,2.764705882352941,1.0,1.0,1.0,1.0,1.0,3.235294117647059,1.0,1.0,1.0,1.0,1.0
1622,5.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1623,2.7551020408163267,1.0,2.1020408163265305,1.0,1.1224489795918366,1.0,1.2857142857142856,1.0,1.7346938775510203,1.0,1.0,1.0
1624,3.509803921568628,1.0,1.4705882352941178,1.0,1.0392156862745099,1.0,1.5098039215686274,1.1568627450980393,1.3137254901960784,1.0,1.0,1.0
1626,1.4,1.0,1.0,1.0,1.0,1.0,2.2,2.2,2.2,1.0,1.0,1.0
